# Chunk-averaged data for fix 4 and group file
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount vx
4050000 20 8980
  19 42.2182 447.656 -0.000597598
  20 44.0788 450.692 -0.000813421
5850000 20 8980
  1 8.72689 451.194 -0.000992972
  2 10.5875 441.614 -0.000823126
  3 12.4481 443.52 -0.00063664
  4 14.3088 447.076 -0.000427969
  5 16.1694 446.108 -0.000246437
  6 18.03 439.216 -1.82447e-06
  7 19.8907 446.666 0.000184937
  8 21.7513 446.738 0.000365874
  9 23.6119 452.246 0.00053515
  10 25.4725 456.21 0.00066102
  11 27.3332 462.186 0.000795618
  12 29.1938 452.266 0.000648781
  13 31.0544 455.262 0.000498271
  14 32.915 453.514 0.000363473
  15 34.7757 457.2 0.000178157
  16 36.6363 453.29 2.95873e-05
  17 38.4969 441.398 -0.000167943
  18 40.3576 443.628 -0.000393298
  19 42.2182 445.754 -0.000597468
  20 44.0788 444.914 -0.000801393
5900000 20 8980
  1 8.72689 446.846 -0.00104478
  2 10.5875 440.088 -0.000849651
  3 12.4481 448.578 -0.000645035
  4 14.3088 445.334 -0.000428733
  5 16.1694 441.64 -0.000228011
  6 18.03 447.316 -2.33519e-05
  7 19.8907 444.458 0.000188798
  8 21.7513 456.094 0.000357066
  9 23.6119 447.316 0.000497336
  10 25.4725 463.054 0.00068152
  11 27.3332 459.076 0.000806628
  12 29.1938 455.458 0.000636422
  13 31.0544 454.31 0.000513882
  14 32.915 452.944 0.000360904
  15 34.7757 452.272 0.000216471
  16 36.6363 443.622 4.69982e-05
  17 38.4969 449.262 -0.000143999
  18 40.3576 441.73 -0.000374132
  19 42.2182 448.48 -0.000585874
  20 44.0788 442.122 -0.000817363
5950000 20 8980
  1 8.72689 448.624 -0.000975118
  2 10.5875 440.932 -0.000804713
  3 12.4481 451.48 -0.000608799
  4 14.3088 435.234 -0.00041765
  5 16.1694 449.034 -0.000221144
  6 18.03 444.884 -1.30226e-05
  7 19.8907 448.506 0.000185971
  8 21.7513 451.228 0.00037816
  9 23.6119 450.368 0.000538865
  10 25.4725 457.366 0.000667136
  11 27.3332 458.166 0.000819701
  12 29.1938 457.282 0.000653964
  13 31.0544 450.958 0.000489108
  14 32.915 452.908 0.000326038
  15 34.7757 449.05 0.00017171
  16 36.6363 449.774 -7.97155e-06
  17 38.4969 452.138 -0.000189951
  18 40.3576 442.646 -0.000387917
  19 42.2182 447.246 -0.000581317
  20 44.0788 442.176 -0.00079484
6000000 20 8980
  1 8.72689 453.376 -0.00100123
  2 10.5875 443.154 -0.000790178
  3 12.4481 447.244 -0.000621314
  4 14.3088 439.264 -0.00039947
  5 16.1694 444.62 -0.00020711
  6 18.03 446.908 2.55906e-05
  7 19.8907 444.216 0.000183235
  8 21.7513 454.908 0.000370352
  9 23.6119 448.988 0.000518595
  10 25.4725 451.588 0.000645678
  11 27.3332 459.998 0.000803426
  12 29.1938 452.87 0.000635889
  13 31.0544 455.032 0.000490994
  14 32.915 456.552 0.000322997
  15 34.7757 446.22 0.000167956
  16 36.6363 456.88 -4.43723e-06
  17 38.4969 443.344 -0.000177192
  18 40.3576 443.248 -0.000379482
  19 42.2182 443.69 -0.00061496
  20 44.0788 447.9 -0.000804523
6050000 20 8980
  1 8.72689 447.832 -0.00101773
  2 10.5875 439.912 -0.000817891
  3 12.4481 439.598 -0.000609096
  4 14.3088 444.918 -0.000419204
  5 16.1694 448.312 -0.000212797
  6 18.03 439.13 -1.51676e-05
  7 19.8907 441.422 0.000194088
  8 21.7513 452.326 0.000385714
  9 23.6119 451.826 0.000520935
  10 25.4725 462.094 0.000644373
  11 27.3332 458.416 0.000786757
  12 29.1938 457.196 0.000618495
  13 31.0544 454.928 0.000489244
  14 32.915 460.096 0.000346015
  15 34.7757 450.574 0.000189533
  16 36.6363 450.594 1.68384e-05
  17 38.4969 446.244 -0.000214283
  18 40.3576 446.292 -0.000404052
  19 42.2182 446.31 -0.000619803
  20 44.0788 441.98 -0.000802869
6100000 20 8980
  1 8.72689 440.634 -0.000979444
  2 10.5875 445.148 -0.000808513
  3 12.4481 443.914 -0.000626301
  4 14.3088 447.978 -0.000462297
  5 16.1694 448.556 -0.000241523
  6 18.03 440.83 -4.1945e-05
  7 19.8907 441.878 0.0001577
  8 21.7513 448.378 0.000333324
  9 23.6119 450.478 0.000514262
  10 25.4725 463.98 0.000644152
  11 27.3332 458.89 0.000791089
  12 29.1938 455.296 0.000634321
  13 31.0544 458.01 0.000494415
  14 32.915 454.584 0.000354913
  15 34.7757 451.51 0.000193553
  16 36.6363 452.386 4.06621e-05
  17 38.4969 445.342 -0.000140916
  18 40.3576 450.136 -0.000342526
  19 42.2182 435.236 -0.000573772
  20 44.0788 446.836 -0.000800733
6150000 20 8980
  1 8.72689 447.988 -0.000961421
  2 10.5875 448.218 -0.000781473
  3 12.4481 444.8 -0.000596641
  4 14.3088 445.972 -0.000402452
  5 16.1694 442.134 -0.000189115
  6 18.03 446.528 -1.12146e-06
  7 19.8907 439.298 0.00018211
  8 21.7513 460.426 0.000340631
  9 23.6119 455.806 0.000480944
  10 25.4725 456.588 0.000613447
  11 27.3332 458.654 0.00074906
  12 29.1938 460.522 0.000607245
  13 31.0544 452.466 0.00048187
  14 32.915 448.776 0.000343131
  15 34.7757 448.292 0.000183898
  16 36.6363 450.872 2.26859e-05
  17 38.4969 438.45 -0.000179093
  18 40.3576 442.962 -0.000385148
  19 42.2182 444.562 -0.0005909
  20 44.0788 446.686 -0.000765017
6200000 20 8980
  1 8.72689 449.706 -0.000970718
  2 10.5875 446.788 -0.000794229
  3 12.4481 445.348 -0.000617891
  4 14.3088 436.394 -0.000414179
  5 16.1694 442.73 -0.000197259
  6 18.03 446.096 1.05099e-05
  7 19.8907 451.734 0.000166971
  8 21.7513 446.322 0.000345193
  9 23.6119 455.94 0.000471658
  10 25.4725 453.114 0.000598687
  11 27.3332 463.662 0.000758234
  12 29.1938 455.174 0.00059021
  13 31.0544 461.192 0.000485774
  14 32.915 458.368 0.000339234
  15 34.7757 445.574 0.000209534
  16 36.6363 448.112 5.34207e-05
  17 38.4969 440.532 -0.000164276
  18 40.3576 440.202 -0.000343247
  19 42.2182 440.308 -0.000593693
  20 44.0788 452.704 -0.000766394
6250000 20 8980
  1 8.72689 436.546 -0.000976348
  2 10.5875 452.952 -0.00077824
  3 12.4481 443.574 -0.000621852
  4 14.3088 442.1 -0.000417364
  5 16.1694 444.466 -0.000224654
  6 18.03 449.348 -1.45534e-05
  7 19.8907 449.568 0.000164012
  8 21.7513 448.376 0.000331373
  9 23.6119 447.732 0.000480726
  10 25.4725 464.966 0.0006087
  11 27.3332 458.378 0.000759418
  12 29.1938 460.886 0.0006106
  13 31.0544 453.6 0.000471497
  14 32.915 458.732 0.000315111
  15 34.7757 451.752 0.000195602
  16 36.6363 451.886 3.38341e-05
  17 38.4969 433.16 -0.000119376
  18 40.3576 445.86 -0.000361631
  19 42.2182 434.282 -0.000570637
  20 44.0788 451.836 -0.000782869
6300000 20 8980
  1 8.72689 445.148 -0.000988694
  2 10.5875 441.338 -0.000771865
  3 12.4481 442.15 -0.000583176
  4 14.3088 446.59 -0.000376478
  5 16.1694 444.858 -0.000191595
  6 18.03 448.288 2.9847e-06
  7 19.8907 447.426 0.000168057
  8 21.7513 445.13 0.000339252
  9 23.6119 460.788 0.000487484
  10 25.4725 455.664 0.000632813
  11 27.3332 459.91 0.000771807
  12 29.1938 452.386 0.000627333
  13 31.0544 464.278 0.000498504
  14 32.915 446.668 0.000339297
  15 34.7757 455.284 0.000189748
  16 36.6363 447.828 5.78725e-06
  17 38.4969 442.866 -0.000210244
  18 40.3576 444.686 -0.000412456
  19 42.2182 446.164 -0.000599818
  20 44.0788 442.55 -0.000778836
6350000 20 8980
  1 8.72689 455.884 -0.000975149
  2 10.5875 437.966 -0.000793225
  3 12.4481 446.22 -0.000590697
  4 14.3088 447.694 -0.000381561
  5 16.1694 441.384 -0.000143043
  6 18.03 437.016 3.21423e-05
  7 19.8907 451.462 0.000179064
  8 21.7513 453.122 0.000362356
  9 23.6119 456.866 0.000474271
  10 25.4725 456.864 0.00060281
  11 27.3332 456.134 0.000747744
  12 29.1938 453.312 0.000606953
  13 31.0544 456.066 0.000474626
  14 32.915 458.72 0.000327659
  15 34.7757 450.826 0.000169496
  16 36.6363 442.23 6.8041e-06
  17 38.4969 445.498 -0.000184435
  18 40.3576 443.542 -0.000378116
  19 42.2182 445.61 -0.000593304
  20 44.0788 443.584 -0.000785995
6400000 20 8980
  1 8.72689 443.37 -0.000963022
  2 10.5875 444.652 -0.000783157
  3 12.4481 444.542 -0.000610537
  4 14.3088 450.176 -0.000390209
  5 16.1694 439.79 -0.000206937
  6 18.03 445.796 -1.7491e-05
  7 19.8907 442.984 0.000180776
  8 21.7513 453.796 0.000340754
  9 23.6119 459.688 0.000472339
  10 25.4725 451.872 0.000600265
  11 27.3332 457.958 0.000739478
  12 29.1938 458.6 0.000619276
  13 31.0544 460.802 0.000487092
  14 32.915 455.42 0.000350305
  15 34.7757 450.598 0.000195714
  16 36.6363 448.856 5.35121e-05
  17 38.4969 441.402 -0.00013901
  18 40.3576 443.686 -0.000368309
  19 42.2182 437.926 -0.000589856
  20 44.0788 448.086 -0.000801082
6450000 20 8980
  1 8.72689 449.926 -0.000919573
  2 10.5875 439.882 -0.000738331
  3 12.4481 446.802 -0.000567097
  4 14.3088 450.236 -0.000374568
  5 16.1694 441.104 -0.000234852
  6 18.03 447.47 -1.93446e-05
  7 19.8907 444.462 0.000119312
  8 21.7513 449.96 0.000303172
  9 23.6119 447.7 0.000451248
  10 25.4725 455.922 0.000589167
  11 27.3332 454.782 0.00074897
  12 29.1938 457.802 0.000595177
  13 31.0544 458.724 0.000453853
  14 32.915 452.6 0.000320755
  15 34.7757 449.772 0.000185097
  16 36.6363 457.428 3.90293e-05
  17 38.4969 439.596 -0.000105372
  18 40.3576 443.146 -0.000339771
  19 42.2182 446.524 -0.000517744
  20 44.0788 446.162 -0.000718335
6500000 20 8980
  1 8.72689 446.238 -0.000978893
  2 10.5875 446.008 -0.000782962
  3 12.4481 441.71 -0.00061451
  4 14.3088 444.916 -0.000401876
  5 16.1694 442.378 -0.000201306
  6 18.03 448.65 5.50804e-06
  7 19.8907 445.708 0.000200317
  8 21.7513 445.78 0.000359261
  9 23.6119 460.93 0.000494268
  10 25.4725 450.32 0.000622093
  11 27.3332 468.206 0.000748307
  12 29.1938 448.918 0.00059807
  13 31.0544 456.694 0.000463128
  14 32.915 456.964 0.000336808
  15 34.7757 452.674 0.00018652
  16 36.6363 448.676 4.37917e-05
  17 38.4969 444.622 -0.000144146
  18 40.3576 440.562 -0.000358607
  19 42.2182 440.698 -0.000568711
  20 44.0788 449.348 -0.0007752
6550000 20 8980
  1 8.72689 442.52 -0.000946149
  2 10.5875 445.668 -0.000757335
  3 12.4481 440.49 -0.000576492
  4 14.3088 447.194 -0.000368406
  5 16.1694 444.602 -0.000189609
  6 18.03 449.1 -2.77476e-05
  7 19.8907 448.856 0.000160842
  8 21.7513 445.352 0.000286064
  9 23.6119 460.73 0.000444206
  10 25.4725 445.22 0.000560847
  11 27.3332 465.326 0.000730417
  12 29.1938 456.522 0.000597099
  13 31.0544 457.11 0.00046852
  14 32.915 457.322 0.000336452
  15 34.7757 447.994 0.000225556
  16 36.6363 451.07 3.41574e-05
  17 38.4969 443.82 -0.000145071
  18 40.3576 446.456 -0.000335169
  19 42.2182 440.976 -0.000549328
  20 44.0788 443.672 -0.000740208
6600000 20 8980
  1 8.72689 452.366 -0.000935652
  2 10.5875 441.384 -0.000756982
  3 12.4481 442.974 -0.00056959
  4 14.3088 445.63 -0.000369365
  5 16.1694 443.73 -0.000190558
  6 18.03 443.86 -2.05597e-06
  7 19.8907 448.388 0.000173332
  8 21.7513 449.422 0.000303277
  9 23.6119 449.946 0.000465776
  10 25.4725 455.778 0.000578911
  11 27.3332 454.704 0.000746958
  12 29.1938 456.158 0.000599143
  13 31.0544 450.262 0.000445957
  14 32.915 462.82 0.000329765
  15 34.7757 445.922 0.000186356
  16 36.6363 453.96 2.11779e-05
  17 38.4969 452.696 -0.000126247
  18 40.3576 444.256 -0.00031952
  19 42.2182 445.296 -0.000532468
  20 44.0788 440.448 -0.000740851
6650000 20 8980
  1 8.72689 445.582 -0.000911581
  2 10.5875 446.46 -0.000730393
  3 12.4481 450.298 -0.000550211
  4 14.3088 436.322 -0.000376529
  5 16.1694 448.206 -0.000183326
  6 18.03 440.592 1.09108e-05
  7 19.8907 447.648 0.000203741
  8 21.7513 449.386 0.000331441
  9 23.6119 460.472 0.000473101
  10 25.4725 453.77 0.000580073
  11 27.3332 455.952 0.000723209
  12 29.1938 451.232 0.000582448
  13 31.0544 456.86 0.000434937
  14 32.915 457.426 0.000300611
  15 34.7757 450.686 0.000175627
  16 36.6363 453.878 5.10064e-06
  17 38.4969 441.848 -0.000154599
  18 40.3576 443.36 -0.000353633
  19 42.2182 444.124 -0.000566747
  20 44.0788 445.898 -0.000732074
6700000 20 8980
  1 8.72689 446.562 -0.000946948
  2 10.5875 442.98 -0.000757957
  3 12.4481 445.958 -0.000575107
  4 14.3088 444.238 -0.000394441
  5 16.1694 441.002 -0.00016887
  6 18.03 448.576 2.76824e-06
  7 19.8907 443.722 0.000181396
  8 21.7513 453.34 0.000334889
  9 23.6119 454.884 0.000462944
  10 25.4725 459.208 0.000574441
  11 27.3332 464.682 0.000705019
  12 29.1938 456.726 0.000587628
  13 31.0544 453.042 0.00045606
  14 32.915 458.178 0.000334146
  15 34.7757 448.748 0.000172914
  16 36.6363 453.016 4.00516e-05
  17 38.4969 440.064 -0.000161563
  18 40.3576 440.286 -0.000342098
  19 42.2182 443.27 -0.000546563
  20 44.0788 441.518 -0.00074997
6750000 20 8980
  1 8.72689 451.668 -0.000925133
  2 10.5875 446.392 -0.000750131
  3 12.4481 444.438 -0.000582131
  4 14.3088 445.216 -0.000401087
  5 16.1694 439.998 -0.000183775
  6 18.03 450.494 1.39611e-06
  7 19.8907 447.132 0.000186753
  8 21.7513 449.6 0.000331261
  9 23.6119 453.144 0.0004658
  10 25.4725 456.258 0.000589441
  11 27.3332 460.342 0.00069244
  12 29.1938 459.652 0.000559244
  13 31.0544 454.976 0.000429528
  14 32.915 457.218 0.000304544
  15 34.7757 450.144 0.000178439
  16 36.6363 443.952 2.09456e-05
  17 38.4969 449.742 -0.000164849
  18 40.3576 436.63 -0.000347897
  19 42.2182 446.168 -0.00053063
  20 44.0788 436.836 -0.000709661
6800000 20 8980
  1 8.72689 452.312 -0.000880694
  2 10.5875 443.522 -0.000711222
  3 12.4481 448.434 -0.000561608
  4 14.3088 442.112 -0.000368931
  5 16.1694 441.928 -0.000182579
  6 18.03 444.536 -1.65272e-05
  7 19.8907 446.306 0.000134989
  8 21.7513 449.774 0.000300919
  9 23.6119 460.878 0.000447351
  10 25.4725 457.706 0.000533173
  11 27.3332 459.018 0.00068032
  12 29.1938 460.794 0.000543253
  13 31.0544 451.424 0.000454736
  14 32.915 453.564 0.00030379
  15 34.7757 448.412 0.000201786
  16 36.6363 447.836 3.58708e-05
  17 38.4969 449.698 -0.000143118
  18 40.3576 440.236 -0.000307814
  19 42.2182 442.898 -0.000514852
  20 44.0788 438.612 -0.000700239
6850000 20 8980
  1 8.72689 450.488 -0.000895906
  2 10.5875 441.682 -0.000730546
  3 12.4481 447.616 -0.000574908
  4 14.3088 441.038 -0.000378999
  5 16.1694 440.208 -0.000172703
  6 18.03 442.544 2.03384e-05
  7 19.8907 450.548 0.000175593
  8 21.7513 449.254 0.000353872
  9 23.6119 454.548 0.000452098
  10 25.4725 459.078 0.000577658
  11 27.3332 458.75 0.000708006
  12 29.1938 457.872 0.000573669
  13 31.0544 458.738 0.000449963
  14 32.915 457.716 0.000324238
  15 34.7757 444.78 0.000172139
  16 36.6363 446.074 -1.58182e-06
  17 38.4969 443.222 -0.000205475
  18 40.3576 443.236 -0.000361016
  19 42.2182 454.052 -0.000570115
  20 44.0788 438.556 -0.000736007
6900000 20 8980
  1 8.72689 451.416 -0.000890423
  2 10.5875 441.002 -0.000700909
  3 12.4481 442.546 -0.000522422
  4 14.3088 450.688 -0.000328409
  5 16.1694 445.622 -0.000173662
  6 18.03 447.934 -1.25457e-05
  7 19.8907 439.16 0.000158553
  8 21.7513 455.48 0.000297279
  9 23.6119 454.27 0.00044171
  10 25.4725 455.448 0.000543001
  11 27.3332 452.638 0.000666787
  12 29.1938 449.956 0.000529063
  13 31.0544 463.986 0.000422442
  14 32.915 455.392 0.000305816
  15 34.7757 450.846 0.000167095
  16 36.6363 443.616 3.43344e-05
  17 38.4969 448.596 -0.000130237
  18 40.3576 443.476 -0.000320941
  19 42.2182 447.152 -0.000538823
  20 44.0788 440.776 -0.000696152
6950000 20 8980
  1 8.72689 447.856 -0.000843046
  2 10.5875 448.054 -0.000662889
  3 12.4481 443.47 -0.000516112
  4 14.3088 441.088 -0.000331863
  5 16.1694 447.802 -0.000173346
  6 18.03 449.338 -1.70519e-05
  7 19.8907 448.486 0.000149888
  8 21.7513 446.094 0.000284239
  9 23.6119 446.872 0.00041105
  10 25.4725 453.352 0.000534882
  11 27.3332 453.744 0.000678559
  12 29.1938 450.426 0.000529935
  13 31.0544 454.784 0.00042342
  14 32.915 453.958 0.000307352
  15 34.7757 455.202 0.000163787
  16 36.6363 455.366 5.21202e-05
  17 38.4969 447.18 -0.000120996
  18 40.3576 442.534 -0.000287027
  19 42.2182 441.684 -0.000481494
  20 44.0788 452.71 -0.000680805
7000000 20 8980
  1 8.72689 444.892 -0.000871754
  2 10.5875 453.678 -0.000687243
  3 12.4481 443.332 -0.000545007
  4 14.3088 451.696 -0.000376936
  5 16.1694 444.706 -0.000178341
  6 18.03 441.968 -1.57249e-05
  7 19.8907 449.484 0.00014256
  8 21.7513 450.598 0.00034608
  9 23.6119 456.398 0.000454007
  10 25.4725 459.018 0.000559289
  11 27.3332 449.306 0.000701998
  12 29.1938 462.668 0.00056486
  13 31.0544 450.898 0.000428511
  14 32.915 450.42 0.000312727
  15 34.7757 449.14 0.000152458
  16 36.6363 446.87 1.56294e-05
  17 38.4969 445.72 -0.000134866
  18 40.3576 441.138 -0.000307972
  19 42.2182 445.844 -0.00052481
  20 44.0788 442.226 -0.000696418
